objid,u,g,r,i,z,ra,dec,flags_r,nvote,elliptical,spiralclock,spiralanticlock,edgeon,dontknow,merger
1237651753480421535,18.29788,16.43998,15.94266,15.76162,15.79527,195.934249623416,2.03977700152447,6755674587562000,71,0.296000003814697,0.0280000008642673,0.0280000008642673,0.507000029087067,0.127000004053116,0.0140000004321337
1237651753482518833,18.69014,17.60873,17.2586,17.32167,17.08129,200.695442539088,2.17178446663298,6755674587562000,30,0.0670000016689301,0,0.400000005960464,0.200000002980232,0.300000011920929,0.0329999998211861
1237651753482518833,18.69014,17.60873,17.2586,17.32167,17.08129,200.695442539088,2.17178446663298,6755674587562000,32,0.0939999967813492,0,0.25,0.061999998986721,0.5,0.0939999967813492
1237651753485664461,18.37818,17.22005,16.82263,16.64207,16.54046,207.916750051261,2.04420715472278,6755674587430928,49,0.14300000667572,0.122000001370907,0.122000001370907,0.245000004768372,0.163000002503395,0.203999996185303
1237651753485664461,18.37818,17.22005,16.82263,16.64207,16.54046,207.916750051261,2.04420715472278,6755674587430928,53,0.282999992370605,0.0939999967813492,0.0189999993890524,0.245000004768372,0.245000004768372,0.112999998033047
1237651753485861130,16.81408,15.42942,14.76651,14.41526,14.08744,208.338229641732,2.05292948382586,6755674587430928,67,0.0149999996647239,0.954999983310699,0.0299999993294477,0,0,0
1237651753489006806,18.74583,17.39448,16.80971,16.4894,16.27006,215.560841499525,1.81867894804582,4503874773876736,60,0.367000013589859,0.0829999968409538,0.216999992728233,0.300000011920929,0.0329999998211861,0
1237651753489203440,18.15989,16.3886,15.51628,15.01606,14.62754,216.038512215274,1.89881603563675,6755674587566096,24,0,0,0.0419999994337559,0.958000004291534,0,0
1237651753491431477,14.44068,12.81005,11.95265,11.50908,11.16812,221.101864152203,1.67977764544116,6755674604343312,29,0,0,1,0,0,0
1237651753988915445,18.69987,16.93716,16.09242,15.67119,15.3572,131.017569215658,1.57896816071448,4503874773745664,31,0.773999989032745,0.0649999976158142,0,0.12899999320507,0.0320000015199184,0
1237651753988915475,18.65693,17.52814,17.1036,16.81898,16.70502,131.039010116431,1.62584542547637,6755674587430928,59,0.458000004291534,0.136000007390976,0.017000000923872,0.321999996900558,0.068000003695488,0
1237651753995796609,18.58409,17.06303,16.24421,15.87442,15.52419,146.733265670822,2.00752660304512,6755399709523984,24,0.5,0,0,0.0829999968409538,0.125,0.291999995708466
1237651754001301548,16.96783,15.76295,15.2642,14.86838,14.648,159.349074123544,2.3109559537974,2310346883987574800,39,0.256000012159348,0,0.0260000005364418,0.0260000005364418,0.153999999165535,0.537999987602234
1237651754002284722,18.27416,17.69298,17.64016,17.1853,17.552,161.67705876574,2.4916179579353,4503874840854600,35,0.314000010490417,0,0,0,0.370999991893768,0.314000010490417
1237651754003267629,16.54293,15.87334,15.83065,15.94672,15.98342,163.913217263475,2.39576251405401,6826043331608593,43,0.301999986171722,0,0.0930000022053719,0.256000012159348,0.279000014066696,0.0700000002980232
1237651754004185212,18.86881,17.51518,16.9468,16.60897,16.44151,165.92698437726,2.3641953546767,4503874840854600,30,0.333000004291534,0.0329999998211861,0.367000013589859,0.232999995350838,0.0329999998211861,0
1237651754004840521,18.48026,17.31417,16.99466,16.50012,16.65413,167.399985753227,2.50898490930171,6755674587562000,29,0.207000002264977,0.034000001847744,0,0.275999993085861,0.344999998807907,0.137999996542931
1237651754004971616,18.09722,16.20216,15.30249,14.87426,14.53632,167.702224525297,2.40464131581431,6755674587562000,52,0.884999990463257,0.0379999987781048,0,0.0379999987781048,0,0.0379999987781048
1237651754005233803,18.05581,15.98204,15.02245,14.56195,14.31661,168.336388238253,2.55244584434152,4503874773880848,19,0.684000015258789,0,0,0,0.0529999993741512,0.263000011444092
1237651192422007450,18.12863,16.88738,16.3791,16.026,15.88302,112.261033175338,34.3971688694254,6755674587566096,39,0.128000006079674,0.462000012397766,0.0509999990463257,0.30799999833107,0,0.0509999990463257
1237651192424628568,18.35582,17.28813,16.97447,16.84184,16.63605,116.184172632023,39.4266865640215,6755674587430928,33,0.120999999344349,0,0.090999998152256,0.0610000006854534,0.726999998092651,0
1237651213897433256,18.33872,17.09039,16.46745,16.09134,15.88832,259.778022867842,59.8888632645169,6755674587430928,26,0.423000007867813,0.231000006198883,0.0379999987781048,0.268999993801117,0.0379999987781048,0
1237651252549910872,18.8621,17.67782,17.11397,16.72142,16.53679,112.061222996472,34.314139697824,4503874773745664,51,0.490000009536743,0.0199999995529652,0.136999994516373,0.118000000715256,0.234999999403954,0
1237651252549976326,17.92816,16.19743,15.36982,14.90628,14.58612,112.219114060388,34.5522170577854,6755674587566096,30,0.833000004291534,0.0329999998211861,0,0.100000001490116,0,0.0329999998211861
1237651252549976588,18.59783,17.28298,16.65593,16.26991,16.1116,112.134640110836,34.5328397351588,6755674587566096,25,0.200000002980232,0.159999996423721,0.319999992847443,0.159999996423721,0.159999996423721,0
1237651252550107261,18.20597,16.78504,16.16129,15.68318,15.49052,112.370037875445,34.7430321753823,6755674587430928,21,0.523999989032745,0.0949999988079071,0.0480000004172325,0.28600001335144,0.0480000004172325,0
1237651252550172894,18.62002,16.72525,15.86409,15.44084,15.1412,112.421841053573,34.957533259512,6755674587430928,58,0.845000028610229,0,0.0689999982714653,0.0520000010728836,0.034000001847744,0
1237651252550173095,18.71059,17.2995,16.64768,16.28707,15.99178,112.445971219011,34.8942195006918,4503874773745664,35,0.0860000029206276,0,0,0.913999974727631,0,0
1237651252550304174,18.72059,17.2495,16.50381,16.07206,15.7796,112.53897357989,35.1214720492893,4503874798912000,34,0.412000000476837,0,0.352999985218048,0.206000000238419,0.028999999165535,0
1237651252550435582,18.90477,17.61873,17.10354,16.73621,16.54401,112.736201357053,35.4450034463076,4503874773745664,27,0,1,0,0,0,0
1237651252550762940,18.64877,16.71577,15.807,15.36648,15.03171,113.223942382179,36.0981441165734,6755674587566096,32,0.781000018119812,0,0.0309999994933605,0.156000003218651,0.0309999994933605,0
1237651252550763046,18.19308,16.8576,16.26252,15.92611,15.69743,113.272913878169,36.1477821356613,6755674587430928,46,0.435000002384186,0.0430000014603138,0.0649999976158142,0.282999992370605,0.108999997377396,0.0649999976158142
1237651252585234610,17.47115,16.34706,15.94481,15.64014,15.45311,238.543726090411,53.576550003227,6755674587430928,37,0.188999995589256,0.486000001430511,0.0270000007003546,0.243000000715256,0.0540000014007092,0
1237651252585234623,18.93571,17.03221,16.17142,15.76512,15.44101,238.57589917584,53.5784568824822,6755674587430928,49,0.898000001907349,0.0199999995529652,0.0199999995529652,0.0199999995529652,0.0410000011324883,0
1237651252585693215,18.26952,16.29704,15.34723,14.85213,14.44104,239.703702312594,52.7926987775389,6755674587430928,24,0.25,0,0,0.708000004291534,0.0419999994337559,0
1237651252586020944,18.96861,17.71271,17.35584,17.11534,17.03781,240.670449465956,52.2389573822978,4503874773745680,70,0.028999999165535,0,0.0570000000298023,0.157000005245209,0.14300000667572,0.614000022411346
1237651272431632412,18.86776,17.73624,17.3079,17.03069,16.86969,153.831033574267,63.7134865384076,6755674587430928,30,0.266999989748001,0,0,0.166999995708466,0.333000004291534,0.232999995350838
1237651272431829034,16.87791,15.76672,15.3119,14.99706,14.78956,154.780778521493,63.9698821330133,4503874773880848,22,0.0450000017881393,0.864000022411346,0,0.0450000017881393,0,0.0450000017881393
1237651272431894673,18.61317,17.73321,17.3226,17.17576,17.04525,154.878333792249,64.1189998638619,4503874840854600,63,0.634999990463257,0.0160000007599592,0.0480000004172325,0.14300000667572,0.158999994397163,0
1237651272432615437,15.05491,13.2616,12.50936,12.10553,11.87878,158.323343904387,64.7493620517682,6755674587566096,30,0.933000028133392,0.0329999998211861,0,0,0.0329999998211861,0
1237651272436220095,18.40967,17.30648,16.89548,16.6651,16.47002,177.922807906193,67.0936029967534,6755674587566096,28,0.25,0.60699999332428,0.0359999984502792,0.10700000077486,0,0
1237651272436744290,18.8795,17.73249,17.11579,16.72979,16.5296,180.972284986879,67.2182133995856,4503874773745664,30,0.232999995350838,0.0670000016689301,0.5,0.133000001311302,0.0670000016689301,0
1237651272436744341,18.80301,16.80399,15.79279,15.36685,14.96977,181.190420725928,67.1719926235192,6755674587566096,26,0.731000006198883,0.0379999987781048,0,0,0.0379999987781048,0.19200000166893
1237651272437792885,18.84933,17.36382,16.57819,16.1351,15.81513,187.017656424135,67.1324739217399,4503874773745664,54,0.629999995231628,0.0560000017285347,0.129999995231628,0.166999995708466,0.0189999993890524,0
1237651272437924005,18.83498,17.75674,17.2709,16.91898,16.7409,187.976018425194,67.1770535601662,4503874773745680,28,0.28600001335144,0.179000005125999,0,0.46399998664856,0.0710000023245811,0
1237651272437989485,18.12708,15.95508,14.95608,14.50232,14.16559,188.308615513303,67.1287754248699,6755674587566096,47,0.425999999046326,0,0,0.0209999997168779,0.0640000030398369,0.488999992609024
1237651272438120669,18.80988,17.63133,16.98665,16.59647,16.32259,189.242688386401,67.1154034309444,4503874773745664,26,0.0379999987781048,0,0.962000012397766,0,0,0
1237651272438644865,18.91997,17.73278,17.25371,16.90586,16.73566,192.075357184023,66.9980407957015,4503874773745664,30,0.133000001311302,0.0670000016689301,0.0329999998211861,0.699999988079071,0.0329999998211861,0.0329999998211861
1237651272951726713,18.72105,17.43256,16.81587,16.44326,16.15918,111.814433369083,35.0525976039335,6755674587566096,25,0,1,0,0,0,0
1237651272951857604,17.9883,16.80927,16.29387,16.01094,15.81962,111.830387365152,35.3789755583014,6755674587430928,59,0.168999999761581,0.66100001335144,0.017000000923872,0.136000007390976,0.017000000923872,0
1237651272952512912,18.38713,17.3098,16.89158,16.50808,16.33982,112.930688609838,36.6641011147457,6755674587430928,24,0.666999995708466,0,0.0829999968409538,0.208000004291534,0.0419999994337559,0
1237651272953758008,18.86246,17.54665,16.91868,16.53433,16.28169,114.590588929899,39.1314558761015,6755674587430928,32,0.218999996781349,0.625,0,0.125,0.0309999994933605,0
1237651272956379363,18.64554,17.81277,17.5572,17.32007,17.24241,118.786201016357,44.2868113313873,4503874840854600,56,0.375,0.0359999984502792,0.0540000014007092,0.25,0.195999994874001,0.0890000015497208
1237651272957820974,16.72819,15.02183,14.18169,13.75896,13.43824,121.29288923152,47.0512839962171,6755674587566096,29,0,0.483000010251999,0,0.517000019550323,0,0
1237651272964833510,18.67165,17.4737,16.8729,16.52852,16.35467,138.760734847982,59.3406813927715,4503874840854600,23,0.695999979972839,0.0430000014603138,0.17399999499321,0.0430000014603138,0.0430000014603138,0
1237651272965685458,18.78639,17.70477,17.35742,17.10345,17.00823,141.681718606454,60.5310311249883,6755674587566096,73,0.259999990463257,0.164000004529953,0.0549999997019768,0.370000004768372,0.150999993085861,0
1237651272972107810,17.88996,16.55996,15.89253,15.51816,15.21868,172.091060324544,67.1030780714697,6755674587562000,43,0.698000013828278,0,0.0930000022053719,0.0700000002980232,0,0.140000000596046
1237651272974074092,18.86055,17.61712,17.16017,16.99607,18.09047,183.786941637274,67.6776954479369,6755674587567376,27,0.25900000333786,0,0.148000001907349,0.25900000333786,0.333000004291534,0
1237651272974860530,18.99487,17.62883,16.95301,16.59655,16.37087,188.573968129419,67.6524093783288,6755674587430928,37,0.0540000014007092,0.783999979496002,0.0810000002384186,0.0540000014007092,0,0.0270000007003546
1237651272976105654,18.74283,17.66257,17.1776,16.88234,16.70137,195.748716344031,67.2521361365809,6755674587430928,35,0.200000002980232,0.600000023841858,0,0.0860000029206276,0.114000000059605,0
1237651273488597373,17.48866,16.29848,15.78864,15.45191,15.25241,111.381148832257,35.2251967618377,6755674587430928,62,0,0,0.952000021934509,0.0160000007599592,0,0.0320000015199184
1237651273488663079,18.67861,16.73027,15.7959,15.28861,14.95771,111.47719119991,35.4883351004047,6755674587430928,33,0.635999977588654,0.090999998152256,0.090999998152256,0.181999996304512,0,0
1237651273492660277,18.17003,18.80365,18.22823,17.79458,17.62969,117.314086405417,43.3399521358547,6755674587562512,34,0.587999999523163,0,0,0.0879999995231628,0.324000000953674,0
1237651273493840121,18.34804,16.30349,15.40097,14.95245,14.62093,119.244266883148,45.7456990082781,6755674587430928,29,0.930999994277954,0,0,0,0,0.0689999982714653
1237651273493905851,18.92246,17.64983,17.0859,16.79863,16.60566,119.285263020638,45.7748179168088,6755674587563280,32,0.46900001168251,0,0.0939999967813492,0.187999993562698,0.25,0
1237648702973673697,18.49149,16.57287,15.65463,15.21237,14.87393,199.892517242199,-1.08889527258721,6755674587430928,35,0.943000018596649,0,0.028999999165535,0.028999999165535,0,0
1237648702977343535,14.0678,12.79162,12.15263,11.76677,11.6465,208.22692216751,-1.11461202391513,6755674587566096,31,0,1,0,0,0,0
1237648702977409073,16.53883,15.41895,14.83148,14.54853,14.28232,208.377959137958,-1.05053958944651,6755674587566096,24,0.125,0.625,0,0.166999995708466,0.0829999968409538,0
1237648703495667862,18.78344,17.24968,16.42563,15.94705,15.57178,165.80923562613,-0.654252880151705,6755674587562000,30,0.400000005960464,0.467000007629395,0.0329999998211861,0.100000001490116,0,0
1237648703503138948,18.99306,17.57372,16.83497,16.31499,15.97036,183.00135492438,-0.770658353398295,4503874773876752,23,0.0869999974966049,0,0,0.129999995231628,0.17399999499321,0.609000027179718
1237648703507071124,18.78943,17.74755,17.19185,16.87647,16.67944,191.913762071152,-0.755585709886706,6755674587430928,28,0.46399998664856,0.179000005125999,0.179000005125999,0.179000005125999,0,0
1237648703507136667,18.59365,17.33882,16.74663,16.40951,16.18361,192.081272057656,-0.711353745379649,6755674587430928,49,0.347000002861023,0.0410000011324883,0.388000011444092,0.203999996185303,0.0199999995529652,0
1237648703507988707,18.76801,17.43076,16.76688,16.40827,16.17449,194.062628843117,-0.643970624975576,4503874773876736,55,0.326999992132187,0.0549999997019768,0.0359999984502792,0.582000017166138,0,0
1237648703509037184,18.87114,17.89441,17.54666,17.29914,17.14225,196.372394906933,-0.649780848898121,6755674587430928,32,0.0939999967813492,0,0.688000023365021,0.156000003218651,0.061999998986721,0
1237648703512838458,18.40229,16.91771,16.07906,15.66248,15.39526,205.139021081578,-0.71632374542739,6755674587566096,52,0.268999993801117,0.577000021934509,0.0379999987781048,0.096000000834465,0,0.0189999993890524
1237648703513886931,18.14094,16.32733,15.41508,14.97462,14.65088,207.450206152171,-0.728052902514392,6755674587562000,36,0.694000005722046,0,0.0560000017285347,0.0560000017285347,0.0280000008642673,0.166999995708466
1237648703515852915,18.37947,17.2946,16.85652,16.53904,16.33209,211.921213172473,-0.71712683872588,4503874840985672,27,0.0370000004768372,0,0,0.962999999523163,0,0
1237648703515853034,18.52609,17.18384,16.60144,16.25433,16.01903,212.033873709495,-0.827269005576454,6755674587562000,55,0.090999998152256,0.873000025749207,0,0.0359999984502792,0,0
1237648703518671131,18.43606,17.41866,16.82894,16.43812,16.19393,218.427367010353,-0.800349155266744,4503874840854600,21,0.381000012159348,0.0480000004172325,0,0.238000005483627,0.238000005483627,0.0949999988079071
1237648703519391991,18.21222,17.37031,17.06697,16.85753,16.95319,220.021667134141,-0.722570758793699,6826043331739665,49,0.184000000357628,0,0.0610000006854534,0.672999978065491,0.0610000006854534,0.0199999995529652
1237648703523455346,18.83325,17.26126,16.36832,15.86697,15.4649,229.350491495686,-0.726497109005211,4503874773876752,27,0.74099999666214,0.0370000004768372,0,0.0740000009536743,0.111000001430511,0.0370000004768372
1237648703523455349,18.93143,17.08658,15.98711,15.53705,15.1319,229.341124465098,-0.715641954161431,6755674587566096,22,0.773000001907349,0,0,0,0.0450000017881393,0.181999996304512
1237648703523586351,18.93716,17.66848,17.04277,16.74499,16.51717,229.59852270985,-0.688250715086742,6755674587430928,19,0.421000003814697,0,0.0529999993741512,0.210999995470047,0.158000007271767,0.158000007271767
1237648703527518384,18.70545,17.1393,16.2616,15.7908,15.47817,238.688221376295,-0.671977011068538,6755674587562000,58,0.379000008106232,0,0.034000001847744,0.103000000119209,0.207000002264977,0.275999993085861
1237648703528239476,18.61131,17.39661,16.82981,16.42213,16.18049,240.273572934964,-0.70747441799318,4503875386114120,28,0.64300000667572,0.0710000023245811,0,0.214000001549721,0.0710000023245811,0
1237648704042631184,16.25433,15.24934,14.65031,14.40382,14.08859,188.926412500516,-0.214743216558359,6755674587566096,53,0.131999999284744,0.527999997138977,0.0379999987781048,0.188999995589256,0.0379999987781048,0.0750000029802322
1237648704044794112,17.17461,16.4962,16.16404,16.24998,16.50855,193.912055245069,-0.26489698936332,6755674587567376,30,0,0,0,1,0,0
1237648704047284236,16.24702,15.40807,15.23481,15.08117,15.27251,199.492683646279,-0.314175008800297,4503874773876752,54,0.0189999993890524,0.0189999993890524,0.0370000004768372,0.129999995231628,0.703999996185303,0.0930000022053719
1237648704049512942,18.97595,17.6621,17.31468,17.15436,17.18476,204.673916423123,-0.253970028261797,6755674587563280,23,0.17399999499321,0,0,0.564999997615814,0.261000007390976,0
1237648704049643618,17.12203,16.11509,15.68797,15.4771,15.27649,204.956250994211,-0.33026305112496,6755674587562000,31,0.483999997377396,0,0.12899999320507,0.257999986410141,0.12899999320507,0
1237648704049905821,18.98921,17.15716,16.20133,15.6839,15.26758,205.483538659843,-0.359112564676893,6755674587430928,31,0.323000013828278,0.0320000015199184,0.0320000015199184,0.612999975681305,0,0
1237648704053444825,18.52171,16.40026,15.26318,14.81319,14.42543,213.600246948523,-0.377646327498114,6755674587566096,60,0.616999983787537,0,0,0.0329999998211861,0.133000001311302,0.216999992728233
1237648704054296626,14.27148,12.97487,12.36285,12.01079,12.20652,215.599060114806,-0.387646630780771,6755674605359124,23,0,0,1,0,0,0
1237648704054427746,18.24203,16.68442,15.93542,15.56521,15.3709,215.930272082943,-0.220544198199815,4503874840854600,58,0.586000025272369,0,0.017000000923872,0.0520000010728836,0.0689999982714653,0.275999993085861
1237648704054558887,18.89053,17.69929,17.15236,16.80898,16.61681,216.238558718188,-0.374881637639337,4503874773880848,55,0,0,0.217999994754791,0,0,0.782000005245209
1237648704056197681,17.98482,17.0126,16.75158,16.53631,16.29262,219.919930642563,-0.302617285932615,15762873842302992,27,0.25900000333786,0,0,0.481000006198883,0.25900000333786,0
1237648704056262733,13.246,11.99414,11.32808,11.00733,10.81909,220.047942602563,-0.288973418873261,6755674587566096,55,0,0.944999992847443,0,0.0179999992251396,0.0359999984502792,0
1237648704056262733,13.246,11.99414,11.32808,11.00733,10.81909,220.047942602563,-0.288973418873261,6755674587566096,24,0,0.125,0,0.0829999968409538,0.791999995708466,0
1237648704059342956,18.72268,16.67396,15.64959,15.19148,14.80915,227.104249144503,-0.268631159428687,4503874773880848,31,0.612999975681305,0,0,0,0.0649999976158142,0.323000013828278
1237648704059605287,17.39786,16.32172,15.98503,16.15834,15.75626,227.696819974029,-0.348312688414637,6755674587430928,58,0.017000000923872,0,0,0.913999974727631,0.0689999982714653,0
1237648704061768006,17.82702,15.80321,14.75132,14.26499,13.86783,232.616139336076,-0.230456279580735,6755674587566096,33,0.970000028610229,0,0.0299999993294477,0,0,0
1237648704062423712,18.90452,17.85604,17.43399,17.24685,17.01336,234.064540650036,-0.349321563406916,6755674587430928,17,0,0,0,0.940999984741211,0.0590000003576279,0
1237648704063733938,18.47611,16.56771,15.64451,15.20829,14.86234,237.144531487807,-0.276993984440746,6755674587566096,38,0.894999980926514,0,0.0529999993741512,0.0260000005364418,0.0260000005364418,0
1237648704064389350,18.31015,17.18642,16.66518,16.30403,16.16011,238.69832850278,-0.31538758216065,6755674587562000,55,0,0.944999992847443,0.0179999992251396,0.0179999992251396,0.0179999992251396,0
1237648704064454738,17.12434,15.98897,15.27216,14.81887,14.48862,238.736718084206,-0.209378152632412,6755674587430928,37,0,0.945999979972839,0.0540000014007092,0,0,0
1237648704064454771,18.38115,16.66425,15.79927,15.3051,14.92105,238.738694851284,-0.235408762193123,6755674587562000,69,0.028999999165535,0.782999992370605,0.0140000004321337,0.0430000014603138,0,0.129999995231628
1237648704064455248,17.35497,16.22724,15.58231,15.2132,14.94737,238.848543940604,-0.318308124910773,6755674587566096,33,0,0,0.970000028610229,0,0.0299999993294477,0
1237648704064586014,18.66375,16.71732,15.77974,15.31612,14.94658,239.023389655352,-0.349995541493945,6755674587430928,30,0.933000028133392,0,0,0.0329999998211861,0.0329999998211861,0
1237648704065110095,18.58295,17.31265,16.69193,16.36101,16.15246,240.246518356673,-0.344322707281784,6755674587430928,30,0.100000001490116,0,0.133000001311302,0.767000019550323,0,0
1237648704065175831,18.17789,16.38868,15.46416,14.96539,14.62574,240.376779203124,-0.286788051875974,6755674587430928,34,0.028999999165535,0,0.912000000476837,0.0590000003576279,0,0
1237648704065372740,18.837,17.1907,16.32329,15.82097,15.45492,240.93649946953,-0.318751542666855,6755674587562000,51,0.254999995231628,0.0979999974370003,0.0979999974370003,0.509999990463257,0.0199999995529652,0.0199999995529652
1237650760783691944,18.11966,16.92871,16.3817,15.98279,15.75274,188.617669395479,-3.25533098464926,6755674587566096,35,0.456999987363815,0.229000002145767,0,0.256999999284744,0.028999999165535,0.028999999165535
1237650760785461486,18.65951,17.18616,16.40689,16.00763,15.69394,192.669799347417,-3.23388409791689,6755674587562000,28,0.39300000667572,0.179000005125999,0.10700000077486,0.321000009775162,0,0
1237650760785461493,18.62649,17.35279,16.77815,16.42183,16.2401,192.68041195171,-3.13451789853558,4503874798911488,28,0.39300000667572,0.0359999984502792,0.214000001549721,0.214000001549721,0.0710000023245811,0.0710000023245811
1237650760785723531,18.45187,16.9621,16.27476,15.87899,15.58537,193.226393956287,-3.30338739543663,6755674587430928,29,0.034000001847744,0.034000001847744,0.034000001847744,0,0,0.897000014781952
